date,1. open,2. high,3. low,4. close,5. volume,5. change in price
2020-12-01 09:13:00,595.35,595.5,594.04,594.11,13808.0,-1.240000000000009
2020-12-01 09:12:00,595.55,595.76,594.7,595.5,14558.0,-0.049999999999954525
2020-12-01 09:11:00,595.8899,595.8899,595.55,595.86,5947.0,-0.029899999999997817
2020-12-01 09:10:00,595.99,596.24,595.9,595.9,7976.0,-0.09000000000003183
2020-12-01 09:09:00,595.99,596.11,595.58,596.11,8186.0,0.12000000000000455
2020-12-01 09:08:00,596.0,596.0,595.6,595.6,7160.0,-0.39999999999997726
2020-12-01 09:07:00,596.32,596.32,596.13,596.26,6580.0,-0.06000000000005912
2020-12-01 09:06:00,596.35,596.7,596.15,596.3,6044.0,-0.05000000000006821
2020-12-01 09:05:00,596.79,596.79,596.25,596.25,6872.0,-0.5399999999999636
2020-12-01 09:04:00,596.55,597.0,596.5,596.6,12699.0,0.05000000000006821
2020-12-01 09:03:00,596.56,596.74,596.51,596.74,3539.0,0.18000000000006366
2020-12-01 09:02:00,596.15,596.56,595.9721,596.5,5704.0,0.35000000000002274
2020-12-01 09:01:00,596.51,596.75,596.0001,596.02,10880.0,-0.4900000000000091
2020-12-01 09:00:00,596.5,596.88,596.29,596.74,12126.0,0.2400000000000091
2020-12-01 08:59:00,595.88,596.29,595.88,596.29,8668.0,0.40999999999996817
2020-12-01 08:58:00,596.22,596.228,595.7375,595.7375,8033.0,-0.48250000000007276
2020-12-01 08:57:00,596.0502,596.2493,596.01,596.2493,6100.0,0.19909999999993033
2020-12-01 08:56:00,596.0045,596.18,595.92,596.17,4452.0,0.1654999999999518
2020-12-01 08:55:00,596.18,596.25,595.85,596.16,8438.0,-0.01999999999998181
2020-12-01 08:54:00,595.6507,596.0,595.5201,596.0,6439.0,0.3492999999999711
2020-12-01 08:53:00,594.98,595.4,594.87,595.4,7107.0,0.4199999999999591
2020-12-01 08:52:00,594.65,594.963,594.65,594.7,4092.0,0.05000000000006821
2020-12-01 08:51:00,595.0,595.0,594.4,594.95,8986.0,-0.049999999999954525
2020-12-01 08:50:00,595.1999,595.39,594.9,595.0,7546.0,-0.1998999999999569
2020-12-01 08:49:00,595.06,595.3395,595.0,595.3395,6830.0,0.2795000000000982
2020-12-01 08:48:00,595.7,595.75,595.13,595.13,3754.0,-0.57000000000005
2020-12-01 08:47:00,595.89,595.9499,595.5,595.75,6761.0,-0.13999999999998636
2020-12-01 08:46:00,595.8,596.0,595.5,595.8415,12293.0,0.04150000000004184
2020-12-01 08:45:00,596.37,596.6049,595.7105,595.7105,7528.0,-0.65949999999998
2020-12-01 08:44:00,596.88,596.9,596.35,596.747,11992.0,-0.1330000000000382
2020-12-01 08:43:00,596.654,596.8799,596.65,596.86,4195.0,0.20600000000001728
2020-12-01 08:42:00,596.43,596.7,596.43,596.7,8023.0,0.2700000000000955
2020-12-01 08:41:00,596.05,596.5,596.0246,596.45,9795.0,0.40000000000009095
2020-12-01 08:40:00,595.5201,596.1,595.5201,596.1,9472.0,0.579900000000066
2020-12-01 08:39:00,595.25,595.9,595.25,595.65,7836.0,0.39999999999997726
2020-12-01 08:38:00,594.9,595.5,594.9,595.5,7651.0,0.6000000000000227
2020-12-01 08:37:00,594.5,594.75,594.5,594.75,2811.0,0.25
2020-12-01 08:36:00,595.0,595.0,594.8299,595.0,6016.0,0.0
2020-12-01 08:35:00,594.8749,595.0,594.6,594.8255,7949.0,-0.04939999999999145
2020-12-01 08:34:00,594.6103,594.9,594.17,594.9,3607.0,0.28969999999992524
2020-12-01 08:33:00,594.0,594.9,593.92,594.063,7127.0,0.06299999999998818
2020-12-01 08:32:00,594.15,594.2,593.6067,593.9,6238.0,-0.25
2020-12-01 08:31:00,594.4,594.4,594.0,594.0,5381.0,-0.39999999999997726
2020-12-01 08:30:00,594.0892,594.8,594.02,594.15,6322.0,0.06079999999997199
2020-12-01 08:29:00,593.9,594.53,593.9,594.39,7948.0,0.4900000000000091
2020-12-01 08:28:00,594.0,594.0,593.75,593.89,5552.0,-0.11000000000001364
2020-12-01 08:27:00,593.5,593.7,593.44,593.7,2213.0,0.20000000000004547
2020-12-01 08:26:00,593.2,593.5,593.08,593.5,4641.0,0.2999999999999545
2020-12-01 08:25:00,593.4756,593.4756,593.0,593.0,5552.0,-0.4755999999999858
2020-12-01 08:24:00,593.43,593.88,593.32,593.32,4222.0,-0.10999999999989996
2020-12-01 08:23:00,593.94,593.94,593.0745,593.8524,4359.0,-0.08760000000006585
2020-12-01 08:22:00,594.0,594.5,593.93,594.0,9108.0,0.0
2020-12-01 08:21:00,593.0,594.5,593.0,594.4,23455.0,1.3999999999999773
2020-12-01 08:20:00,592.2889,593.0,592.0,592.99,11864.0,0.7010999999999967
2020-12-01 08:19:00,592.49,592.49,591.5,592.01,17805.0,-0.4800000000000182
2020-12-01 08:18:00,592.9799,593.78,592.28,592.28,17686.0,-0.6999000000000706
2020-12-01 08:17:00,592.9999,593.0,592.3,592.75,15255.0,-0.2499000000000251
2020-12-01 08:16:00,593.18,593.2,592.78,592.78,14629.0,-0.39999999999997726
2020-12-01 08:15:00,593.6,593.6,593.05,593.3999,13403.0,-0.20010000000002037
2020-12-01 08:14:00,594.33,594.46,593.5,593.7,9919.0,-0.6299999999999955
2020-12-01 08:13:00,594.66,594.82,594.49,594.65,6648.0,-0.009999999999990905
2020-12-01 08:12:00,594.49,594.8,594.32,594.67,5677.0,0.17999999999994998
2020-12-01 08:11:00,594.5,594.564,594.32,594.5,4894.0,0.0
2020-12-01 08:10:00,593.8,594.8,593.8,594.7999,5440.0,0.9999000000000251
2020-12-01 08:09:00,593.5,594.7841,593.31,594.7841,9118.0,1.2840999999999667
2020-12-01 08:08:00,594.31,594.68,593.55,593.6399,13140.0,-0.670099999999934
2020-12-01 08:07:00,595.3302,595.35,594.01,594.01,17552.0,-1.3201999999999998
2020-12-01 08:06:00,595.65,595.65,595.05,595.06,6608.0,-0.5900000000000318
2020-12-01 08:05:00,596.25,596.25,595.82,595.82,3310.0,-0.42999999999995
2020-12-01 08:04:00,596.0,596.38,596.0,596.24,9323.0,0.2400000000000091
2020-12-01 08:03:00,595.94,595.94,595.79,595.89,2887.0,-0.05000000000006821
2020-12-01 08:02:00,596.1,596.29,595.55,595.55,10767.0,-0.5500000000000682
2020-12-01 08:01:00,596.59,599.2999,594.44,596.103,139956.0,-0.48700000000008004
2020-12-01 08:00:00,595.88,596.05,595.88,595.9,4290.0,0.01999999999998181
2020-12-01 07:59:00,596.07,596.27,596.0,596.0,3988.0,-0.07000000000005002
2020-12-01 07:58:00,596.4,596.4,596.1,596.25,5688.0,-0.14999999999997726
2020-12-01 07:57:00,596.25,596.26,596.25,596.26,851.0,0.009999999999990905
2020-12-01 07:56:00,596.29,596.31,596.12,596.2,2083.0,-0.08999999999991815
2020-12-01 07:55:00,596.16,596.2,596.0,596.2,3169.0,0.04000000000007731
2020-12-01 07:53:00,596.5,596.5,596.29,596.29,2460.0,-0.21000000000003638
2020-12-01 07:52:00,596.3,596.59,596.24,596.5,7168.0,0.20000000000004547
2020-12-01 07:51:00,596.3,596.51,596.27,596.3,7877.0,0.0
2020-12-01 07:50:00,596.0,596.42,596.0,596.42,5027.0,0.4199999999999591
2020-12-01 07:49:00,595.8,596.0,595.8,596.0,5231.0,0.20000000000004547
2020-12-01 07:48:00,595.7,596.0,595.62,595.65,2924.0,-0.05000000000006821
2020-12-01 07:47:00,595.6,595.6,595.01,595.31,3689.0,-0.2900000000000773
2020-12-01 07:46:00,595.25,595.6,594.52,595.6,17268.0,0.35000000000002274
2020-12-01 07:45:00,596.0,596.0,595.23,595.25,14515.0,-0.75
2020-12-01 07:44:00,596.25,596.3,596.0,596.0,6064.0,-0.25
2020-12-01 07:43:00,596.6,596.6,596.25,596.25,3903.0,-0.35000000000002274
2020-12-01 07:42:00,596.34,596.6,596.25,596.6,4091.0,0.2599999999999909
2020-12-01 07:41:00,596.99,597.0,596.25,596.25,12648.0,-0.7400000000000091
2020-12-01 07:40:00,596.61,596.8,596.61,596.8,1686.0,0.18999999999994088
2020-12-01 07:39:00,596.8,596.8,596.8,596.8,1378.0,0.0
2020-12-01 07:38:00,597.26,597.3,596.59,596.6,4313.0,-0.6599999999999682
2020-12-01 07:37:00,597.03,597.33,597.0,597.33,3312.0,0.3000000000000682
2020-12-01 07:36:00,597.1,597.1,597.0,597.1,1753.0,0.0
2020-12-01 07:35:00,596.9,597.0,596.9,597.0,2656.0,0.10000000000002274
2020-12-01 07:34:00,597.0,597.0,596.89,597.0,7281.0,0.0
2020-12-01 07:33:00,597.38,597.41,597.0,597.18,5802.0,-0.20000000000004547
2020-12-01 07:32:00,597.66,597.78,597.38,597.38,4535.0,-0.2799999999999727
2020-12-01 07:30:00,597.27,597.5,597.27,597.5,1819.0,0.2300000000000182
2020-12-01 07:29:00,597.25,597.25,597.25,597.25,1062.0,0.0
2020-12-01 07:28:00,596.8,597.05,596.78,597.05,2916.0,0.25
2020-12-01 07:27:00,596.78,596.78,596.78,596.78,1242.0,0.0
2020-12-01 07:26:00,596.36,596.55,596.2,596.55,7119.0,0.18999999999994088
2020-12-01 07:25:00,596.36,596.6,596.36,596.4,5252.0,0.03999999999996362
2020-12-01 07:24:00,597.53,597.53,596.5,596.5,5699.0,-1.0299999999999727
2020-12-01 07:23:00,597.39,597.47,597.33,597.47,1409.0,0.08000000000004093
2020-12-01 07:22:00,597.87,598.35,597.15,597.15,7993.0,-0.7200000000000273
2020-12-01 07:21:00,597.85,598.0,597.75,597.91,4225.0,0.05999999999994543
2020-12-01 07:20:00,597.86,598.0,597.78,597.78,3092.0,-0.08000000000004093
2020-12-01 07:19:00,597.5,597.98,597.0,597.98,4928.0,0.4800000000000182
2020-12-01 07:18:00,597.76,598.34,597.36,597.36,10472.0,-0.39999999999997726
2020-12-01 07:17:00,596.51,598.0,596.1,598.0,17193.0,1.490000000000009
2020-12-01 07:16:00,596.87,596.94,596.5,596.8,3878.0,-0.07000000000005002
2020-12-01 07:15:00,596.46,596.55,596.46,596.55,1784.0,0.08999999999991815
2020-12-01 07:14:00,596.5,596.5,596.14,596.36,5883.0,-0.13999999999998636
2020-12-01 07:13:00,596.23,596.58,596.13,596.58,2291.0,0.35000000000002274
2020-12-01 07:12:00,595.99,596.07,595.41,596.01,5790.0,0.01999999999998181
2020-12-01 07:11:00,595.82,596.89,595.71,595.71,4069.0,-0.11000000000001364
2020-12-01 07:10:00,597.0,597.35,596.0,596.02,9084.0,-0.9800000000000182
2020-12-01 07:09:00,596.32,597.0,596.16,596.98,6216.0,0.6599999999999682
2020-12-01 07:08:00,595.3,596.38,595.22,596.07,5163.0,0.7700000000000955
2020-12-01 07:07:00,597.47,597.49,595.4,595.4,22793.0,-2.07000000000005
2020-12-01 07:06:00,598.82,598.82,597.1,597.27,14036.0,-1.5500000000000682
2020-12-01 07:05:00,597.7,599.1,597.7,598.42,21777.0,0.7199999999999136
2020-12-01 07:04:00,597.26,597.73,597.26,597.5,5283.0,0.2400000000000091
2020-12-01 07:03:00,597.45,598.0,596.63,597.32,14757.0,-0.12999999999999545
2020-12-01 07:02:00,597.97,598.72,597.06,597.5,33185.0,-0.4700000000000273
2020-12-01 07:01:00,595.0,597.9,595.0,597.9,27394.0,2.8999999999999773
2020-12-01 07:00:00,596.0,596.1,595.6,596.1,1427.0,0.10000000000002274
2020-12-01 06:59:00,596.53,596.84,596.5,596.83,3363.0,0.3000000000000682
2020-12-01 06:58:00,595.99,596.0,595.9,596.0,1758.0,0.009999999999990905
2020-12-01 06:57:00,595.0,595.19,595.0,595.19,1266.0,0.19000000000005457
2020-12-01 06:56:00,594.99,595.0,594.67,594.67,3276.0,-0.32000000000005
2020-12-01 06:55:00,594.42,594.42,594.4,594.42,1174.0,0.0
2020-12-01 06:54:00,593.5,594.0,593.5,594.0,2008.0,0.5
2020-12-01 06:51:00,593.59,593.59,593.59,593.59,628.0,0.0
2020-12-01 06:50:00,593.45,593.45,593.4,593.4,331.0,-0.05000000000006821
2020-12-01 06:48:00,593.8,593.8,593.8,593.8,636.0,0.0
2020-12-01 06:47:00,593.62,593.62,593.62,593.62,861.0,0.0
2020-12-01 06:46:00,593.36,593.5,593.35,593.5,2612.0,0.13999999999998636
2020-12-01 06:41:00,593.11,593.11,593.02,593.1,1555.0,-0.009999999999990905
2020-12-01 06:39:00,593.11,593.11,593.11,593.11,560.0,0.0
2020-12-01 06:35:00,593.5,593.5,593.48,593.48,2119.0,-0.01999999999998181
2020-12-01 06:33:00,593.5,593.5,593.5,593.5,643.0,0.0
2020-12-01 06:32:00,593.25,593.5,593.25,593.25,1905.0,0.0
2020-12-01 06:31:00,593.3,593.3,593.25,593.25,644.0,-0.049999999999954525
2020-12-01 06:29:00,593.37,593.37,593.37,593.37,577.0,0.0
2020-12-01 06:27:00,593.8,593.9,593.8,593.9,664.0,0.10000000000002274
2020-12-01 06:25:00,593.3,593.9,593.3,593.9,948.0,0.6000000000000227
2020-12-01 06:24:00,593.0,593.2,593.0,593.2,573.0,0.20000000000004547
2020-12-01 06:23:00,593.0,593.0,593.0,593.0,627.0,0.0
2020-12-01 06:20:00,593.0,593.3,593.0,593.3,2567.0,0.2999999999999545
2020-12-01 06:18:00,592.0,592.22,592.0,592.22,1519.0,0.22000000000002728
2020-12-01 06:17:00,591.54,591.74,591.54,591.74,741.0,0.20000000000004547
2020-12-01 06:16:00,591.4,591.4,591.04,591.3,804.0,-0.10000000000002274
2020-12-01 06:15:00,591.7,591.7,591.7,591.7,310.0,0.0
2020-12-01 06:14:00,591.8,591.8,591.8,591.8,1023.0,0.0
2020-12-01 06:13:00,591.31,591.31,591.31,591.31,386.0,0.0
2020-12-01 06:12:00,591.68,591.8,591.68,591.8,1338.0,0.12000000000000455
2020-12-01 06:08:00,590.2,590.2,590.0,590.0,1290.0,-0.20000000000004547
2020-12-01 06:03:00,590.62,590.62,590.0,590.0,1143.0,-0.6200000000000045
2020-12-01 06:01:00,591.22,591.22,591.0,591.0,838.0,-0.22000000000002728
2020-12-01 06:00:00,590.5,591.79,590.5,591.79,1696.0,1.2899999999999636
2020-12-01 05:59:00,590.1,590.5,590.1,590.5,3733.0,0.39999999999997726
2020-12-01 05:58:00,590.0,590.0,590.0,590.0,435.0,0.0
2020-12-01 05:57:00,590.0,590.0,590.0,590.0,588.0,0.0
2020-12-01 05:55:00,590.0,590.0,590.0,590.0,642.0,0.0
2020-12-01 05:54:00,590.3,590.5,590.3,590.5,910.0,0.20000000000004547
2020-12-01 05:52:00,590.1,590.1,590.0,590.0,933.0,-0.10000000000002274
2020-12-01 05:51:00,590.3,590.3,590.3,590.3,523.0,0.0
2020-12-01 05:48:00,590.97,591.37,590.5,590.5,6298.0,-0.4700000000000273
2020-12-01 05:47:00,590.72,590.72,590.72,590.72,216.0,0.0
2020-12-01 05:36:00,590.78,590.78,590.78,590.78,106.0,0.0
2020-12-01 05:32:00,590.8,590.8,590.8,590.8,187.0,0.0
2020-12-01 05:31:00,590.47,591.0,590.47,591.0,1275.0,0.5299999999999727
2020-12-01 05:27:00,590.2,590.2,590.2,590.2,528.0,0.0
2020-12-01 05:25:00,589.81,589.81,589.81,589.81,227.0,0.0
2020-12-01 05:22:00,589.99,589.99,589.99,589.99,271.0,0.0
2020-12-01 05:16:00,589.5,589.5,589.5,589.5,383.0,0.0
2020-12-01 05:15:00,589.67,589.67,589.44,589.44,1552.0,-0.2299999999999045
2020-12-01 05:14:00,589.2,589.2,589.2,589.2,1326.0,0.0
2020-12-01 05:13:00,589.2,589.2,589.2,589.2,543.0,0.0
2020-12-01 05:10:00,588.85,588.89,588.85,588.89,782.0,0.03999999999996362
2020-12-01 05:07:00,588.26,588.68,588.2,588.68,3284.0,0.4199999999999591
2020-12-01 05:06:00,588.5,588.5,588.5,588.5,450.0,0.0
2020-12-01 05:05:00,588.9,588.9,588.9,588.9,638.0,0.0
2020-12-01 05:04:00,589.62,589.62,588.56,588.9,3249.0,-0.7200000000000273
2020-12-01 05:03:00,589.75,589.75,589.75,589.75,289.0,0.0
2020-12-01 05:01:00,589.56,589.92,589.56,589.92,1427.0,0.36000000000001364
2020-12-01 05:00:00,589.33,589.33,589.3,589.31,2676.0,-0.020000000000095497
2020-12-01 04:59:00,590.1,590.1,589.92,589.92,1584.0,-0.18000000000006366
2020-12-01 04:56:00,590.87,590.87,590.0,590.0,1156.0,-0.8700000000000045
2020-12-01 04:55:00,591.0,591.0,591.0,591.0,469.0,0.0
2020-12-01 04:54:00,591.5,591.5,591.11,591.13,1634.0,-0.37000000000000455
2020-12-01 04:52:00,591.5,591.5,591.5,591.5,520.0,0.0
2020-12-01 04:50:00,591.5,591.5,591.5,591.5,372.0,0.0
2020-12-01 04:49:00,591.94,591.94,591.94,591.94,280.0,0.0
2020-12-01 04:46:00,591.3,591.3,591.3,591.3,280.0,0.0
2020-12-01 04:44:00,591.44,591.44,591.01,591.01,946.0,-0.43000000000006366
2020-12-01 04:42:00,592.0,592.0,592.0,592.0,700.0,0.0
2020-12-01 04:41:00,591.38,591.38,591.38,591.38,449.0,0.0
2020-12-01 04:39:00,591.15,591.15,591.15,591.15,625.0,0.0
2020-12-01 04:37:00,591.0,591.0,591.0,591.0,393.0,0.0
2020-12-01 04:35:00,592.0,592.0,592.0,592.0,699.0,0.0
2020-12-01 04:34:00,591.8,591.8,591.8,591.8,647.0,0.0
2020-12-01 04:33:00,592.24,592.24,592.0,592.0,810.0,-0.2400000000000091
2020-12-01 04:31:00,591.99,591.99,591.99,591.99,323.0,0.0
2020-12-01 04:30:00,592.25,592.25,592.0,592.0,932.0,-0.25
2020-12-01 04:29:00,591.87,591.87,591.87,591.87,964.0,0.0
2020-12-01 04:26:00,591.9,591.9,591.9,591.9,397.0,0.0
2020-12-01 04:25:00,592.5,592.5,592.5,592.5,1158.0,0.0
2020-12-01 04:24:00,592.8,592.8,592.8,592.8,646.0,0.0
2020-12-01 04:23:00,592.09,592.5,592.09,592.5,726.0,0.40999999999996817
2020-12-01 04:22:00,592.06,592.06,592.06,592.06,291.0,0.0
2020-12-01 04:21:00,591.15,592.2,591.15,592.2,1977.0,1.0500000000000682
2020-12-01 04:20:00,590.73,590.73,590.73,590.73,366.0,0.0
2020-12-01 04:19:00,590.9,590.9,590.9,590.9,358.0,0.0
2020-12-01 04:18:00,590.75,590.75,590.57,590.57,1290.0,-0.17999999999994998
2020-12-01 04:17:00,590.19,590.75,590.19,590.75,1115.0,0.5599999999999454
2020-12-01 04:16:00,589.6,590.0,589.6,590.0,709.0,0.39999999999997726
2020-12-01 04:14:00,589.64,590.0,589.64,590.0,1389.0,0.36000000000001364
2020-12-01 04:13:00,589.17,589.17,589.17,589.17,676.0,0.0
2020-12-01 04:12:00,590.53,590.53,590.0,590.0,2896.0,-0.5299999999999727
2020-12-01 04:11:00,590.5,590.5,590.36,590.36,1462.0,-0.13999999999998636
2020-12-01 04:10:00,591.02,591.02,591.02,591.02,901.0,0.0
2020-12-01 04:08:00,592.0,593.0,591.8,593.0,4945.0,1.0
2020-12-01 04:06:00,589.69,590.0,589.69,590.0,1528.0,0.30999999999994543
2020-12-01 04:04:00,591.8,591.8,590.0,590.0,2614.0,-1.7999999999999545
2020-12-01 04:03:00,592.0,592.0,591.0,591.0,1380.0,-1.0
2020-12-01 04:02:00,592.0,592.8,591.87,592.8,2240.0,0.7999999999999545
2020-12-01 04:01:00,592.1,594.1,590.1,591.0,8381.0,-1.1000000000000227
2020-11-30 20:00:00,592.23,592.35,592.05,592.1,10012.0,-0.12999999999999545
2020-11-30 19:59:00,592.27,592.5,592.13,592.13,8498.0,-0.13999999999998636
2020-11-30 19:58:00,592.1,592.4,592.05,592.3,9366.0,0.1999999999999318
2020-11-30 19:57:00,592.51,592.51,592.05,592.09,8631.0,-0.4199999999999591
2020-11-30 19:56:00,592.51,592.78,592.5,592.51,4232.0,0.0
2020-11-30 19:55:00,593.1,593.1999,592.28,592.79,8826.0,-0.3100000000000591
2020-11-30 19:54:00,593.23,593.3,593.2,593.2,4524.0,-0.029999999999972715
2020-11-30 19:53:00,593.1,593.3,593.1,593.26,8560.0,0.15999999999996817
2020-11-30 19:52:00,593.15,593.23,593.15,593.23,1658.0,0.08000000000004093
2020-11-30 19:51:00,593.25,593.4,593.1,593.23,4153.0,-0.01999999999998181
2020-11-30 19:50:00,593.3799,593.3799,593.2,593.25,3633.0,-0.12990000000002055
2020-11-30 19:49:00,593.24,593.4,593.2,593.4,4109.0,0.15999999999996817
2020-11-30 19:48:00,593.02,593.34,593.02,593.13,2512.0,0.11000000000001364
2020-11-30 19:47:00,592.69,593.25,592.69,593.25,17068.0,0.5599999999999454
2020-11-30 19:46:00,592.7,592.7,592.69,592.69,687.0,-0.009999999999990905
2020-11-30 19:45:00,592.5,592.6999,592.5,592.6999,3203.0,0.1998999999999569
2020-11-30 19:44:00,592.31,592.5,592.31,592.31,3290.0,0.0
2020-11-30 19:43:00,592.56,592.57,592.31,592.31,2986.0,-0.25
2020-11-30 19:42:00,592.63,592.63,592.56,592.56,2202.0,-0.07000000000005002
2020-11-30 19:41:00,592.48,592.5,592.4,592.5,2691.0,0.01999999999998181
2020-11-30 19:40:00,592.27,592.4,592.26,592.4,3019.0,0.12999999999999545
2020-11-30 19:39:00,592.45,592.47,592.3,592.3,2150.0,-0.15000000000009095
2020-11-30 19:38:00,592.5,592.5,592.34,592.34,2489.0,-0.15999999999996817
2020-11-30 19:37:00,592.65,592.65,592.61,592.61,1454.0,-0.03999999999996362
2020-11-30 19:36:00,592.5,592.65,592.5,592.65,1908.0,0.14999999999997726
2020-11-30 19:35:00,592.25,592.55,592.25,592.55,2148.0,0.2999999999999545
2020-11-30 19:34:00,592.46,592.6,592.46,592.53,3566.0,0.06999999999993634
2020-11-30 19:33:00,592.25,592.5,592.2,592.5,2171.0,0.25
2020-11-30 19:32:00,592.02,592.2,592.02,592.2,2337.0,0.18000000000006366
2020-11-30 19:31:00,592.01,592.15,592.01,592.01,3155.0,0.0
2020-11-30 19:30:00,592.02,592.12,592.01,592.01,1853.0,-0.009999999999990905
2020-11-30 19:29:00,592.04,592.12,592.04,592.12,1254.0,0.08000000000004093
2020-11-30 19:28:00,592.1,592.19,592.06,592.07,1407.0,-0.029999999999972715
2020-11-30 19:27:00,592.05,592.24,592.05,592.05,3181.0,0.0
2020-11-30 19:26:00,592.3,592.3,592.01,592.28,2408.0,-0.01999999999998181
2020-11-30 19:25:00,592.1,592.1,592.03,592.05,2127.0,-0.05000000000006821
2020-11-30 19:24:00,592.17,592.17,592.02,592.1,4275.0,-0.06999999999993634
2020-11-30 19:23:00,592.45,592.45,592.13,592.15,1531.0,-0.3000000000000682
2020-11-30 19:22:00,592.47,592.47,592.47,592.47,1975.0,0.0
2020-11-30 19:21:00,593.0,593.0,592.8,592.8,3914.0,-0.20000000000004547
2020-11-30 19:20:00,592.9,592.9,592.9,592.9,921.0,0.0
2020-11-30 19:19:00,592.85,593.0,592.85,593.0,1371.0,0.14999999999997726
2020-11-30 19:18:00,593.2,593.2,592.73,593.0,3302.0,-0.20000000000004547
2020-11-30 19:17:00,593.0,593.0,592.8,592.8,2460.0,-0.20000000000004547
2020-11-30 19:16:00,592.88,593.0,592.88,592.9,5076.0,0.01999999999998181
2020-11-30 19:15:00,592.5,592.8,592.5,592.8,3481.0,0.2999999999999545
2020-11-30 19:14:00,592.01,592.5,592.0,592.4,14961.0,0.38999999999998636
2020-11-30 19:13:00,592.06,592.2,592.0,592.07,4717.0,0.010000000000104592
2020-11-30 19:12:00,592.07,592.1,592.06,592.06,1226.0,-0.010000000000104592
2020-11-30 19:11:00,592.5,592.5,592.3,592.5,3311.0,0.0
2020-11-30 19:10:00,592.91,593.1,592.66,592.66,2555.0,-0.25
2020-11-30 19:09:00,593.15,593.15,593.0,593.0,2496.0,-0.14999999999997726
2020-11-30 19:08:00,593.27,593.27,593.06,593.06,1781.0,-0.21000000000003638
2020-11-30 19:07:00,593.32,593.32,593.3,593.3,1146.0,-0.020000000000095497
2020-11-30 19:06:00,593.19,593.33,593.19,593.33,2266.0,0.13999999999998636
2020-11-30 19:05:00,593.25,593.25,593.0,593.24,1613.0,-0.009999999999990905
2020-11-30 19:04:00,593.8,593.8,593.5,593.5,2938.0,-0.2999999999999545
2020-11-30 19:03:00,593.88,593.88,593.88,593.88,915.0,0.0
2020-11-30 19:02:00,593.99,593.99,593.5,593.93,2767.0,-0.06000000000005912
2020-11-30 19:01:00,593.47,594.0,593.0,593.72,12947.0,0.25
2020-11-30 19:00:00,592.71,593.05,592.71,593.05,6238.0,0.33999999999991815
2020-11-30 18:59:00,592.6,592.8,592.6,592.8,7928.0,0.1999999999999318
2020-11-30 18:58:00,592.45,592.6,592.45,592.6,2122.0,0.14999999999997726
2020-11-30 18:57:00,592.67,592.67,592.66,592.66,1394.0,-0.009999999999990905
2020-11-30 18:56:00,592.67,592.67,592.5,592.5,2309.0,-0.16999999999995907
2020-11-30 18:55:00,592.67,592.7,592.67,592.7,2111.0,0.030000000000086402
2020-11-30 18:54:00,592.5,592.65,592.5,592.53,1838.0,0.029999999999972715
2020-11-30 18:53:00,592.3,592.75,592.3,592.65,3959.0,0.35000000000002274
2020-11-30 18:52:00,592.75,592.89,592.45,592.45,3709.0,-0.2999999999999545
2020-11-30 18:51:00,592.95,593.0,592.8199,592.8199,10151.0,-0.13010000000008404
2020-11-30 18:50:00,592.78,592.95,592.76,592.95,3422.0,0.17000000000007276
2020-11-30 18:49:00,592.77,592.89,592.63,592.89,2277.0,0.12000000000000455
2020-11-30 18:48:00,592.98,592.99,592.81,592.81,5769.0,-0.17000000000007276
2020-11-30 18:47:00,592.9,592.98,592.77,592.77,2678.0,-0.12999999999999545
2020-11-30 18:46:00,592.92,593.0,592.72,593.0,6871.0,0.08000000000004093
2020-11-30 18:45:00,592.8,593.0,592.6,592.62,2709.0,-0.17999999999994998
2020-11-30 18:44:00,593.49,593.49,592.8,592.9299,6323.0,-0.560100000000034
2020-11-30 18:43:00,593.47,593.5,593.3,593.46,2489.0,-0.009999999999990905
2020-11-30 18:42:00,593.15,593.5,593.15,593.5,4345.0,0.35000000000002274
2020-11-30 18:41:00,592.75,593.35,592.7,593.35,7939.0,0.6000000000000227
2020-11-30 18:40:00,592.66,592.95,592.66,592.95,3697.0,0.2900000000000773
2020-11-30 18:39:00,592.2,592.55,592.12,592.41,7839.0,0.2099999999999227
2020-11-30 18:38:00,592.15,592.27,592.15,592.21,2204.0,0.06000000000005912
2020-11-30 18:37:00,592.05,592.05,592.05,592.05,1441.0,0.0
2020-11-30 18:36:00,592.0701,592.0701,592.0601,592.0601,1838.0,-0.009999999999990905
2020-11-30 18:35:00,592.34,592.4,592.0,592.25,4154.0,-0.09000000000003183
2020-11-30 18:34:00,592.5,592.76,592.1,592.1,3947.0,-0.39999999999997726
2020-11-30 18:33:00,592.04,592.76,592.04,592.76,3228.0,0.7200000000000273
2020-11-30 18:32:00,591.65,592.0,591.5,592.0,9192.0,0.35000000000002274
2020-11-30 18:31:00,591.5,591.55,591.35,591.55,4849.0,0.049999999999954525
2020-11-30 18:30:00,591.65,591.88,591.4,591.88,7653.0,0.2300000000000182
2020-11-30 18:29:00,591.6001,591.65,591.35,591.5,7464.0,-0.10009999999999764
2020-11-30 18:28:00,592.08,592.08,591.64,591.64,3374.0,-0.44000000000005457
2020-11-30 18:27:00,592.0,592.22,591.88,592.03,4170.0,0.029999999999972715
2020-11-30 18:26:00,592.01,592.02,591.98,591.99,6152.0,-0.01999999999998181
2020-11-30 18:25:00,592.54,592.54,592.1,592.1,3948.0,-0.4399999999999409
2020-11-30 18:24:00,592.82,592.93,592.57,592.7,2848.0,-0.12000000000000455
